,Unnamed: 0,stock_avg,stock_std,stock_dis,covid_avg,covid_std,covid_dis,both_avg,both_std,both_dis,highest,max_score
93,CPRT,0.8498127340823969,0.033591142059593515,0.5852017937219731,0.77505039193729,0.05216727847788792,0.5774946921443737,0.8319101123595505,0.03788100225744804,0.5852017937219731,stock,0.8498127340823969
121,EFX,0.8452933832709112,0.03435966659634185,0.5919282511210763,0.7602015677491603,0.03012210624310685,0.5774946921443737,0.8229213483146067,0.043211560779224834,0.5919282511210763,stock,0.8452933832709112
148,FLT,0.8072409488139826,0.030809907348436086,0.5358744394618834,0.713437849944009,0.03162458084909011,0.5265392781316348,0.8027965043695382,0.026156710367242705,0.5358744394618834,stock,0.8072409488139826
244,MCO,0.8430212234706616,0.022642933617255626,0.6076233183856502,0.7666069428891378,0.03859250269815621,0.6072186836518046,0.8519850187265918,0.013421415073812759,0.6076233183856502,both,0.8519850187265918
273,NLSN,0.7826466916354556,0.040868805244521765,0.5224215246636771,0.7729451287793954,0.04900122008714608,0.5095541401273885,0.8162796504369538,0.03352385154528716,0.5224215246636771,both,0.8162796504369538
292,OMC,0.8295380774032459,0.03156173451843067,0.5739910313901345,0.6815005599104144,0.05993150511536125,0.5626326963906582,0.8071910112359549,0.012822779881067049,0.5739910313901345,stock,0.8295380774032459
323,RHI,0.7647440699126092,0.04759640653973542,0.6098654708520179,0.7068756998880179,0.03490807538338201,0.5987261146496815,0.7669413233458177,0.040779651196577664,0.6098654708520179,both,0.7669413233458177
