,Unnamed: 0,stock_avg,stock_std,stock_dis,covid_avg,covid_std,covid_dis,both_avg,both_std,both_dis,highest,max_score
77,CINF,0.8384269662921348,0.04091122174463021,0.5784753363228701,0.715632698768197,0.046270888235683656,0.564755838641189,0.8249438202247191,0.04219935135031193,0.5784753363228701,stock,0.8384269662921348
80,CME,0.7845193508114856,0.05431845132610756,0.5224215246636771,0.7389249720044793,0.019768513976253368,0.5265392781316348,0.7711610486891385,0.04578488925823558,0.5224215246636771,stock,0.7845193508114856
104,DFS,0.8183270911360798,0.029085199091454,0.6524663677130045,0.7112206047032474,0.02584767710191531,0.6369426751592356,0.8115855181023721,0.028287158595223023,0.6524663677130045,stock,0.8183270911360798
112,DRE,0.8496379525593009,0.03559025646081318,0.600896860986547,0.7621500559910415,0.058316114434994834,0.5987261146496815,0.8294631710362047,0.031766344951870015,0.600896860986547,stock,0.8496379525593009
128,EQIX,0.8026966292134832,0.018167535219242918,0.5470852017937221,0.6921388577827547,0.033666321403465316,0.5498938428874734,0.8004744069912609,0.0237443075015458,0.5470852017937221,stock,0.8026966292134832
129,EQR,0.7846192259675406,0.033496391242884754,0.5538116591928252,0.7515565509518477,0.04510721699844237,0.5477707006369427,0.7802496878901374,0.023293404548838482,0.5538116591928252,stock,0.7846192259675406
131,ESS,0.7735580524344571,0.03708553637895285,0.5246636771300448,0.7537290033594625,0.03574431599529767,0.5180467091295117,0.7779775280898876,0.03079225731768205,0.5246636771300448,both,0.7779775280898876
133,EXR,0.8182771535580524,0.03478947169106515,0.6636771300448431,0.7919372900335946,0.053205750431028924,0.6560509554140127,0.8071410736579276,0.03066899187576965,0.6636771300448431,stock,0.8182771535580524
146,FITB,0.7690636704119851,0.015122183757078632,0.6076233183856502,0.6941545352743561,0.0305659315766283,0.5987261146496815,0.7870411985018727,0.018194076555847517,0.6076233183856502,both,0.7870411985018727
153,FRC,0.8205742821473159,0.03714382431929748,0.5672645739910314,0.7155431131019038,0.024039441797223133,0.5605095541401274,0.7958302122347066,0.04503331359026052,0.5672645739910314,stock,0.8205742821473159
155,FRT,0.8205493133583021,0.02967796606246172,0.5448430493273543,0.734602463605823,0.04203282945472917,0.5329087048832272,0.8160799001248439,0.018778521423265332,0.5448430493273543,stock,0.8205493133583021
186,HST,0.8116604244694132,0.04625966671309402,0.5605381165919282,0.7176483762597985,0.03759527889480771,0.5520169851380042,0.7982022471910113,0.05270896575848722,0.5605381165919282,stock,0.8116604244694132
191,ICE,0.8136828963795256,0.057891934439400064,0.5807174887892377,0.7473684210526315,0.035033393729465366,0.5817409766454352,0.8070411985018726,0.049284974210874036,0.5807174887892377,stock,0.8136828963795256
201,IRM,0.845318352059925,0.0370691926042206,0.5852017937219731,0.7219484882418813,0.036382287660897364,0.5711252653927813,0.8452933832709114,0.0312824550023265,0.5852017937219731,stock,0.845318352059925
205,IVZ,0.7802746566791512,0.04579578134575928,0.5627802690582959,0.7409182530795074,0.04906423621707525,0.5477707006369427,0.8004993757802747,0.0265233892132624,0.5627802690582959,both,0.8004993757802747
211,JPM,0.8184769038701623,0.03223392331057743,0.5336322869955157,0.6751623740201568,0.042824701097416235,0.5286624203821656,0.7983021223470661,0.03895239922932863,0.5336322869955157,stock,0.8184769038701623
217,KIM,0.7645193508114857,0.03789702882781603,0.5739910313901345,0.7323628219484883,0.03716556948550074,0.5583864118895966,0.7757802746566791,0.04768058150988256,0.5739910313901345,both,0.7757802746566791
231,LNC,0.8070911360799002,0.028342644215604774,0.5650224215246636,0.7134826427771557,0.034544946162245536,0.5626326963906582,0.795880149812734,0.04377378377134675,0.5650224215246636,stock,0.8070911360799002
239,MAA,0.8025967540574281,0.031113395491086455,0.6143497757847534,0.7452407614781634,0.05372689811107429,0.6050955414012739,0.8048938826466916,0.03003304232960169,0.6143497757847534,both,0.8048938826466916
247,MET,0.8114856429463171,0.04880104940247704,0.5829596412556054,0.7261366181410974,0.033702596183161036,0.5796178343949044,0.8025967540574281,0.04669059396516476,0.5829596412556054,stock,0.8114856429463171
250,MKTX,0.8094132334581772,0.02753544648771894,0.4887892376681615,0.8003807390817468,0.029889576563033163,0.494692144373673,0.8206242197253433,0.03827662420955008,0.4887892376681615,both,0.8206242197253433
252,MMC,0.8317103620474405,0.0490075697474066,0.600896860986547,0.7621500559910415,0.0481072212795256,0.5923566878980892,0.8317353308364546,0.06871220201754034,0.600896860986547,both,0.8317353308364546
