,stock_avg,stock_std,stock_dis,covid_avg,covid_std,covid_dis,both_avg,both_std,both_dis,highest,max_score
ALEX,0.8277902621722845,0.024832537108170183,0.5615212527964206,0.7668980963045912,0.04222622067537912,0.5529661016949152,0.8189013732833959,0.039143512482798556,0.5615212527964206,stock,0.8277902621722845
ALK,0.8300374531835206,0.02124513838490853,0.5167785234899329,0.7437849944008958,0.0557002077085109,0.5084745762711864,0.8591011235955056,0.03338632417263423,0.5167785234899329,both,0.8591011235955056
ALL,0.7989513108614232,0.06308988980208889,0.5525727069351231,0.758521836506159,0.017559361921367613,0.5529661016949152,0.8233957553058678,0.03503732362404712,0.5525727069351231,both,0.8233957553058678
ALLE,0.8344569288389513,0.020425476686729886,0.5413870246085011,0.7414557670772677,0.06533409001052734,0.5296610169491526,0.8456429463171036,0.004217878135086882,0.5413870246085011,both,0.8456429463171036
ALLY,0.7987016229712859,0.03659274634479377,0.6554809843400448,0.7394624860022396,0.019953384704057386,0.6419491525423728,0.7784519350811486,0.028384319037511593,0.6554809843400448,stock,0.7987016229712859
ALSN,0.8010237203495629,0.04770348402757492,0.48769574944071586,0.6822844344904816,0.03520980246525421,0.4851694915254237,0.7942322097378277,0.04381353029593452,0.48769574944071586,stock,0.8010237203495629
AMC,0.8455930087390762,0.024225439175678855,0.4809843400447427,0.8072116461366182,0.03880211327670468,0.4703389830508475,0.8389013732833959,0.024324598870586044,0.4809843400447427,stock,0.8455930087390762
AME,0.8009987515605494,0.023954947393268027,0.5771812080536913,0.7309070548712207,0.03481068911230939,0.5783898305084746,0.8055181023720351,0.028613883603230132,0.5771812080536913,both,0.8055181023720351
AMG,0.843096129837703,0.060662719903483965,0.5257270693512305,0.7882194848824188,0.059072704460644984,0.5233050847457628,0.8319350811485643,0.05323427797173097,0.5257270693512305,stock,0.843096129837703
AMH,0.8054182272159801,0.024652630082048602,0.6152125279642058,0.7162150055991041,0.04176096395198385,0.6059322033898306,0.79645443196005,0.03939665067792278,0.6152125279642058,stock,0.8054182272159801
AMIVF,0.9209661835748791,0.03820348988763799,0.6096491228070176,0.802575587905935,0.044793673004444444,0.3333333333333333,0.9253140096618357,0.045092523405882774,0.6096491228070176,both,0.9253140096618357
