,stock_avg,stock_std,stock_dis,covid_avg,covid_std,covid_dis,both_avg,both_std,both_dis,highest,max_score
ACGL,0.809812734082397,0.05553126038086481,0.5324384787472036,0.7458678611422173,0.02650714067285608,0.5233050847457628,0.8188264669163544,0.03958552471703741,0.5324384787472036,both,0.8188264669163544
ACHC,0.8144569288389514,0.04772347552378199,0.6040268456375839,0.7459126539753639,0.055845724077970706,0.5995762711864406,0.8210986267166043,0.04281546712483823,0.6040268456375839,both,0.8210986267166043
ACHN,1.0,0.0,0.4375,0.8424242424242424,0.10269553456260934,0.3448275862068966,0.9333333333333332,0.13333333333333336,0.4375,stock,1.0
ACIW,0.8322846441947565,0.03358182381410038,0.4742729306487696,0.747973124300112,0.04647715677736855,0.4703389830508475,0.8301123595505618,0.030384400241513836,0.4742729306487696,stock,0.8322846441947565
ACLS,0.8009737827715357,0.032285947643508575,0.5906040268456376,0.7329675251959686,0.05640205693122493,0.5847457627118644,0.7964794007490636,0.03930601327147754,0.5906040268456376,stock,0.8009737827715357
ACNB,0.7986516853932585,0.028269190534906667,0.5436241610738255,0.7458902575587907,0.04674048969824392,0.5360169491525424,0.7876154806491885,0.034353587636914214,0.5436241610738255,stock,0.7986516853932585
ACOR,0.8522097378277153,0.07411216085654283,0.3870246085011186,0.7967749160134379,0.0417538767399868,0.3877118644067797,0.8455430711610488,0.07810476670307398,0.3870246085011186,stock,0.8522097378277153
ACRX,0.8321847690387015,0.03959048540483955,0.38926174496644295,0.7414109742441208,0.03467189531827212,0.3961864406779661,0.7985767790262173,0.029669772261904478,0.38926174496644295,stock,0.8321847690387015
ACST,0.8609737827715357,0.01534099953083064,0.4125560538116592,0.8155431131019037,0.04228318890871411,0.4152542372881356,0.8520099875156054,0.01496911699881926,0.4125560538116592,stock,0.8609737827715357
ACTA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
ACTG,0.8208739076154806,0.04597529095996931,0.4541387024608501,0.7415677491601345,0.024264261591132485,0.4597457627118644,0.8164544319600499,0.0384146583909375,0.4541387024608501,stock,0.8208739076154806
ACUR,0.6975740551583248,0.018460368137862528,0.43792325056433407,0.6602239641657335,0.028508307075151684,0.43524416135881105,0.6997957099080694,0.03456844010472403,0.43792325056433407,both,0.6997957099080694
ADBE,0.8232958801498128,0.03834328083040334,0.6286353467561522,0.7585442329227323,0.03579690101163289,0.6186440677966102,0.823270911360799,0.0364152132854192,0.6286353467561522,stock,0.8232958801498128
ADES,0.8188264669163546,0.024716124866537736,0.43847874720357943,0.7157670772676372,0.07348630488568661,0.4385593220338983,0.8210736579275906,0.013523405931056722,0.43847874720357943,both,0.8210736579275906
ADI,0.7963795255930088,0.02988796376951872,0.5704697986577181,0.7098096304591265,0.04867832161260669,0.5635593220338984,0.7896878901373283,0.032983345002224565,0.5704697986577181,stock,0.7963795255930088
ADMA,0.8253433208489389,0.04830257248015451,0.4272930648769575,0.7584098544232922,0.031538226348130804,0.4279661016949153,0.8366292134831461,0.02734322953292479,0.4272930648769575,both,0.8366292134831461
ADMP,0.8523096129837704,0.02313678643115415,0.43847874720357943,0.7480403135498319,0.0452652024496773,0.4364406779661017,0.8411735330836454,0.027768212242950712,0.43847874720357943,stock,0.8523096129837704
ADMS,0.7845227341162302,0.049610907037811125,0.5098039215686274,0.6953221063886661,0.05150583141218304,0.5127020785219399,0.804004817825956,0.030354245169060972,0.5098039215686274,both,0.804004817825956
ADP,0.8075405742821473,0.029147315614551493,0.5973154362416108,0.7416125419932811,0.03325416131692619,0.597457627118644,0.7985767790262173,0.02978239641526117,0.5973154362416108,stock,0.8075405742821473
ADSK,0.7516604244694132,0.047660140351792814,0.5861297539149888,0.7034938409854423,0.03097922340119186,0.5783898305084746,0.7628214731585518,0.05852038585063046,0.5861297539149888,both,0.7628214731585518
ADTN,0.8142821473158552,0.025258074498127926,0.5503355704697986,0.7139753639417693,0.04610923420031708,0.5508474576271186,0.8142571785268414,0.021308253948740273,0.5503355704697986,stock,0.8142821473158552
ADUS,0.8409987515605494,0.03269573064887771,0.4966442953020134,0.7225083986562151,0.039485778011247384,0.5063559322033898,0.8498876404494382,0.04460411219050974,0.4966442953020134,both,0.8498876404494382
ADXS,0.8267031463748289,0.02697213758211514,0.42857142857142855,0.7412575970079477,0.06437828706872242,0.4267241379310345,0.8220246238030094,0.013528021572957539,0.42857142857142855,stock,0.8267031463748289
AEHR,0.8100374531835206,0.054867151243066,0.5525727069351231,0.7692273236282194,0.051823265713472656,0.5423728813559322,0.8345817727840201,0.03645922018046745,0.5525727069351231,both,0.8345817727840201
AEIS,0.816354556803995,0.05007011127090424,0.5659955257270693,0.7287569988801793,0.04068994375232765,0.5635593220338984,0.8275405742821473,0.05473917131242675,0.5659955257270693,both,0.8275405742821473
AELTF,0.7986946386946386,0.03145164011826322,0.5030487804878049,0.6837178051511759,0.02634922942670511,0.37791932059447986,0.7955244755244755,0.04253818046072709,0.5030487804878049,stock,0.7986946386946386
AERI,0.8344069912609238,0.03724139871820739,0.4563758389261745,0.7246136618141097,0.05187908371544802,0.4491525423728814,0.7986267166042447,0.043271710988604085,0.4563758389261745,stock,0.8344069912609238
AEY,0.8568039950062423,0.02286928447448765,0.36017897091722595,0.7753863381858903,0.018700189748150613,0.3622881355932203,0.8769038701622971,0.018990073178595964,0.36017897091722595,both,0.8769038701622971
AEZS,0.8543570536828964,0.04195080541557538,0.36017897091722595,0.7731466965285556,0.03484830601525654,0.3686440677966102,0.849987515605493,0.03023890445942547,0.36017897091722595,stock,0.8543570536828964
AFAM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
AFCB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
AFMD,0.841123595505618,0.026223838415299988,0.465324384787472,0.7860246360582306,0.02627581725127067,0.4661016949152542,0.8411985018726591,0.014437920225581057,0.465324384787472,both,0.8411985018726591
